sequence	Net charge at pH 7
TRINITY_DN144673_c2_g1_i6.p4 TRINITY_DN144673_c2_g1~~TRINITY_DN144673_c2_g1_i6.p4  ORF type:5prime_partial len:18 (-),score=4.55 TRINITY_DN144673_c2_g1_i6:192-245(-)	-0.23897416579464625
TRINITY_DN144690_c1_g2_i6.p2 TRINITY_DN144690_c1_g2~~TRINITY_DN144690_c1_g2_i6.p2  ORF type:5prime_partial len:40 (+),score=3.46 TRINITY_DN144690_c1_g2_i6:2-121(+)	5.837970731596291
TRINITY_DN144690_c1_g2_i9.p10 TRINITY_DN144690_c1_g2~~TRINITY_DN144690_c1_g2_i9.p10  ORF type:complete len:10 (+),score=4.57 TRINITY_DN144690_c1_g2_i9:185-214(+)	1.5011571476165524
TRINITY_DN144720_c1_g1_i6.p3 TRINITY_DN144720_c1_g1~~TRINITY_DN144720_c1_g1_i6.p3  ORF type:5prime_partial len:21 (-),score=2.56 TRINITY_DN144720_c1_g1_i6:123-185(-)	-0.22893842195594516
TRINITY_DN144747_c1_g1_i4.p3 TRINITY_DN144747_c1_g1~~TRINITY_DN144747_c1_g1_i4.p3  ORF type:5prime_partial len:27 (-),score=6.48 TRINITY_DN144747_c1_g1_i4:170-250(-)	3.7591395922481947
TRINITY_DN144754_c1_g1_i1.p8 TRINITY_DN144754_c1_g1~~TRINITY_DN144754_c1_g1_i1.p8  ORF type:complete len:11 (+),score=2.58 TRINITY_DN144754_c1_g1_i1:65-97(+)	-1.496713090544601
TRINITY_DN144771_c2_g7_i2.p1 TRINITY_DN144771_c2_g7~~TRINITY_DN144771_c2_g7_i2.p1  ORF type:complete len:71 (-),score=4.28 TRINITY_DN144771_c2_g7_i2:95-307(-)	2.603091325029448
TRINITY_DN144811_c2_g1_i1.p6 TRINITY_DN144811_c2_g1~~TRINITY_DN144811_c2_g1_i1.p6  ORF type:5prime_partial len:23 (-),score=4.92 TRINITY_DN144811_c2_g1_i1:292-360(-)	0.763013836303355
TRINITY_DN144811_c2_g1_i2.p6 TRINITY_DN144811_c2_g1~~TRINITY_DN144811_c2_g1_i2.p6  ORF type:5prime_partial len:23 (-),score=4.92 TRINITY_DN144811_c2_g1_i2:375-443(-)	0.763013836303355
TRINITY_DN144823_c1_g2_i1.p4 TRINITY_DN144823_c1_g2~~TRINITY_DN144823_c1_g2_i1.p4  ORF type:complete len:15 (+),score=3.39 TRINITY_DN144823_c1_g2_i1:190-234(+)	1.58651987489693
TRINITY_DN144825_c5_g1_i5.p7 TRINITY_DN144825_c5_g1~~TRINITY_DN144825_c5_g1_i5.p7  ORF type:5prime_partial len:12 (+),score=2.06 TRINITY_DN144825_c5_g1_i5:1-36(+)	-1.2731021381706473
TRINITY_DN144878_c1_g1_i1.p9 TRINITY_DN144878_c1_g1~~TRINITY_DN144878_c1_g1_i1.p9  ORF type:5prime_partial len:10 (+),score=3.66 TRINITY_DN144878_c1_g1_i1:1-30(+)	2.75891607216651
TRINITY_DN144897_c3_g1_i5.p10 TRINITY_DN144897_c3_g1~~TRINITY_DN144897_c3_g1_i5.p10  ORF type:complete len:10 (+),score=4.57 TRINITY_DN144897_c3_g1_i5:244-273(+)	1.5011571476165524
TRINITY_DN144937_c0_g1_i11.p13 TRINITY_DN144937_c0_g1~~TRINITY_DN144937_c0_g1_i11.p13  ORF type:complete len:6 (+),score=2.64 TRINITY_DN144937_c0_g1_i11:380-397(+)	1.4983566855433432
TRINITY_DN144971_c2_g1_i1.p2 TRINITY_DN144971_c2_g1~~TRINITY_DN144971_c2_g1_i1.p2  ORF type:5prime_partial len:25 (-),score=0.92 TRINITY_DN144971_c2_g1_i1:114-188(-)	0.7572163712331426
TRINITY_DN144974_c2_g2_i18.p1 TRINITY_DN144974_c2_g2~~TRINITY_DN144974_c2_g2_i18.p1  ORF type:5prime_partial len:32 (-),score=7.22 TRINITY_DN144974_c2_g2_i18:113-208(-)	-2.139942772827148
TRINITY_DN145016_c4_g1_i1.p12 TRINITY_DN145016_c4_g1~~TRINITY_DN145016_c4_g1_i1.p12  ORF type:complete len:6 (+),score=2.64 TRINITY_DN145016_c4_g1_i1:280-297(+)	1.4983566855433432
TRINITY_DN145016_c4_g1_i5.p11 TRINITY_DN145016_c4_g1~~TRINITY_DN145016_c4_g1_i5.p11  ORF type:complete len:6 (+),score=2.64 TRINITY_DN145016_c4_g1_i5:258-275(+)	1.4983566855433432
TRINITY_DN145050_c1_g1_i3.p3 TRINITY_DN145050_c1_g1~~TRINITY_DN145050_c1_g1_i3.p3  ORF type:5prime_partial len:30 (+),score=4.65 TRINITY_DN145050_c1_g1_i3:3-92(+)	0.7989085699089822
TRINITY_DN145055_c3_g1_i3.p7 TRINITY_DN145055_c3_g1~~TRINITY_DN145055_c3_g1_i3.p7  ORF type:complete len:6 (+),score=2.09 TRINITY_DN145055_c3_g1_i3:1-18(+)	-0.49952355251781144
TRINITY_DN145062_c3_g1_i3.p10 TRINITY_DN145062_c3_g1~~TRINITY_DN145062_c3_g1_i3.p10  ORF type:5prime_partial len:6 (-),score=2.09 TRINITY_DN145062_c3_g1_i3:164-181(-)	1.833830615700991
TRINITY_DN145141_c0_g1_i13.p2 TRINITY_DN145141_c0_g1~~TRINITY_DN145141_c0_g1_i13.p2  ORF type:5prime_partial len:41 (+),score=4.11 TRINITY_DN145141_c0_g1_i13:2-124(+)	0.767046819357251
TRINITY_DN145209_c1_g1_i7.p9 TRINITY_DN145209_c1_g1~~TRINITY_DN145209_c1_g1_i7.p9  ORF type:complete len:6 (-),score=2.64 TRINITY_DN145209_c1_g1_i7:3-20(-)	1.4983566855433432
TRINITY_DN145228_c1_g1_i7.p6 TRINITY_DN145228_c1_g1~~TRINITY_DN145228_c1_g1_i7.p6  ORF type:complete len:9 (+),score=1.71 TRINITY_DN145228_c1_g1_i7:85-111(+)	-0.4996453124586552
TRINITY_DN145245_c6_g1_i2.p2 TRINITY_DN145245_c6_g1~~TRINITY_DN145245_c6_g1_i2.p2  ORF type:5prime_partial len:30 (-),score=3.99 TRINITY_DN145245_c6_g1_i2:542-631(-)	1.7584488922138295
TRINITY_DN145245_c6_g1_i5.p2 TRINITY_DN145245_c6_g1~~TRINITY_DN145245_c6_g1_i5.p2  ORF type:5prime_partial len:30 (-),score=3.99 TRINITY_DN145245_c6_g1_i5:530-619(-)	1.7584488922138295
TRINITY_DN145252_c3_g1_i1.p1 TRINITY_DN145252_c3_g1~~TRINITY_DN145252_c3_g1_i1.p1  ORF type:5prime_partial len:74 (+),score=5.14 TRINITY_DN145252_c3_g1_i1:1-222(+)	-1.9954339369250675
TRINITY_DN145261_c61_g1_i4.p3 TRINITY_DN145261_c61_g1~~TRINITY_DN145261_c61_g1_i4.p3  ORF type:3prime_partial len:23 (-),score=2.36 TRINITY_DN145261_c61_g1_i4:2-67(-)	0.498356685543343
TRINITY_DN145264_c2_g1_i1.p4 TRINITY_DN145264_c2_g1~~TRINITY_DN145264_c2_g1_i1.p4  ORF type:5prime_partial len:23 (-),score=0.89 TRINITY_DN145264_c2_g1_i1:169-237(-)	-0.602802406632373
TRINITY_DN145272_c4_g1_i1.p12 TRINITY_DN145272_c4_g1~~TRINITY_DN145272_c4_g1_i1.p12  ORF type:3prime_partial len:6 (-),score=1.24 TRINITY_DN145272_c4_g1_i1:3-17(-)	0.49935568654234397
TRINITY_DN145291_c1_g1_i10.p4 TRINITY_DN145291_c1_g1~~TRINITY_DN145291_c1_g1_i10.p4  ORF type:5prime_partial len:11 (+),score=0.58 TRINITY_DN145291_c1_g1_i10:2-34(+)	1.7618930753635103
TRINITY_DN145291_c1_g1_i13.p4 TRINITY_DN145291_c1_g1~~TRINITY_DN145291_c1_g1_i13.p4  ORF type:5prime_partial len:8 (+),score=0.99 TRINITY_DN145291_c1_g1_i13:2-25(+)	2.7590826133903
TRINITY_DN145291_c1_g1_i22.p5 TRINITY_DN145291_c1_g1~~TRINITY_DN145291_c1_g1_i22.p5  ORF type:5prime_partial len:9 (+),score=0.19 TRINITY_DN145291_c1_g1_i22:1-27(+)	-0.602802406632373
TRINITY_DN145292_c1_g1_i1.p9 TRINITY_DN145292_c1_g1~~TRINITY_DN145292_c1_g1_i1.p9  ORF type:complete len:6 (+),score=0.75 TRINITY_DN145292_c1_g1_i1:118-135(+)	-0.4978338514844458
TRINITY_DN145297_c11_g1_i1.p3 TRINITY_DN145297_c11_g1~~TRINITY_DN145297_c11_g1_i1.p3  ORF type:5prime_partial len:23 (-),score=1.62 TRINITY_DN145297_c11_g1_i1:211-279(-)	0.8876506992560915
TRINITY_DN145300_c5_g1_i3.p9 TRINITY_DN145300_c5_g1~~TRINITY_DN145300_c5_g1_i3.p9  ORF type:complete len:10 (-),score=4.58 TRINITY_DN145300_c5_g1_i3:91-120(-)	1.5011571476165524
TRINITY_DN145304_c3_g1_i2.p5 TRINITY_DN145304_c3_g1~~TRINITY_DN145304_c3_g1_i2.p5  ORF type:5prime_partial len:19 (-),score=8.49 TRINITY_DN145304_c3_g1_i2:158-214(-)	2.8498797235933053
TRINITY_DN145360_c4_g1_i1.p12 TRINITY_DN145360_c4_g1~~TRINITY_DN145360_c4_g1_i1.p12  ORF type:complete len:6 (-),score=1.35 TRINITY_DN145360_c4_g1_i1:201-218(-)	0.5865298747969309
TRINITY_DN145367_c3_g1_i1.p12 TRINITY_DN145367_c3_g1~~TRINITY_DN145367_c3_g1_i1.p12  ORF type:5prime_partial len:9 (-),score=2.40 TRINITY_DN145367_c3_g1_i1:604-630(-)	1.3980100533428361
TRINITY_DN145373_c0_g1_i2.p5 TRINITY_DN145373_c0_g1~~TRINITY_DN145373_c0_g1_i2.p5  ORF type:5prime_partial len:18 (-),score=3.77 TRINITY_DN145373_c0_g1_i2:227-280(-)	2.4806192975078973
TRINITY_DN145389_c1_g1_i12.p8 TRINITY_DN145389_c1_g1~~TRINITY_DN145389_c1_g1_i12.p8  ORF type:complete len:13 (+),score=4.01 TRINITY_DN145389_c1_g1_i12:168-206(+)	1.5063944273840424
TRINITY_DN145391_c5_g1_i6.p8 TRINITY_DN145391_c5_g1~~TRINITY_DN145391_c5_g1_i6.p8  ORF type:complete len:10 (+),score=5.54 TRINITY_DN145391_c5_g1_i6:136-165(+)	0.5039676095897625
TRINITY_DN145391_c5_g1_i9.p5 TRINITY_DN145391_c5_g1~~TRINITY_DN145391_c5_g1_i9.p5  ORF type:complete len:10 (+),score=5.54 TRINITY_DN145391_c5_g1_i9:62-91(+)	0.5039676095897625
TRINITY_DN145401_c1_g1_i2.p7 TRINITY_DN145401_c1_g1~~TRINITY_DN145401_c1_g1_i2.p7  ORF type:complete len:10 (+),score=4.57 TRINITY_DN145401_c1_g1_i2:138-167(+)	1.5011571476165524
TRINITY_DN145422_c2_g1_i12.p2 TRINITY_DN145422_c2_g1~~TRINITY_DN145422_c2_g1_i12.p2  ORF type:5prime_partial len:33 (+),score=4.75 TRINITY_DN145422_c2_g1_i12:3-101(+)	-0.43991792759885406
TRINITY_DN145435_c1_g1_i3.p6 TRINITY_DN145435_c1_g1~~TRINITY_DN145435_c1_g1_i3.p6  ORF type:complete len:9 (-),score=2.64 TRINITY_DN145435_c1_g1_i3:147-173(-)	-0.5062436410095181
TRINITY_DN145457_c2_g1_i4.p3 TRINITY_DN145457_c2_g1~~TRINITY_DN145457_c2_g1_i4.p3  ORF type:5prime_partial len:14 (-),score=3.55 TRINITY_DN145457_c2_g1_i4:149-190(-)	4.762155349935998
TRINITY_DN145458_c4_g1_i1.p8 TRINITY_DN145458_c4_g1~~TRINITY_DN145458_c4_g1_i1.p8  ORF type:complete len:13 (+),score=4.01 TRINITY_DN145458_c4_g1_i1:76-114(+)	1.5063944273840424
TRINITY_DN145467_c1_g1_i7.p6 TRINITY_DN145467_c1_g1~~TRINITY_DN145467_c1_g1_i7.p6  ORF type:5prime_partial len:8 (-),score=3.15 TRINITY_DN145467_c1_g1_i7:89-112(-)	0.7619030752635112
TRINITY_DN145477_c0_g1_i4.p4 TRINITY_DN145477_c0_g1~~TRINITY_DN145477_c0_g1_i4.p4  ORF type:5prime_partial len:16 (+),score=2.83 TRINITY_DN145477_c0_g1_i4:1-48(+)	-1.2620903870317939
TRINITY_DN145502_c1_g1_i5.p5 TRINITY_DN145502_c1_g1~~TRINITY_DN145502_c1_g1_i5.p5  ORF type:5prime_partial len:23 (+),score=2.34 TRINITY_DN145502_c1_g1_i5:3-71(+)	0.763013836303355
TRINITY_DN145548_c0_g2_i1.p9 TRINITY_DN145548_c0_g2~~TRINITY_DN145548_c0_g2_i1.p9  ORF type:3prime_partial len:6 (-),score=0.35 TRINITY_DN145548_c0_g2_i1:3-17(-)	-1.4953436499115074
TRINITY_DN145548_c1_g1_i5.p4 TRINITY_DN145548_c1_g1~~TRINITY_DN145548_c1_g1_i5.p4  ORF type:complete len:16 (+),score=1.30 TRINITY_DN145548_c1_g1_i5:58-105(+)	1.506384427484041
TRINITY_DN145551_c2_g2_i1.p12 TRINITY_DN145551_c2_g2~~TRINITY_DN145551_c2_g2_i1.p12  ORF type:complete len:6 (-),score=2.64 TRINITY_DN145551_c2_g2_i1:2-19(-)	1.4983566855433432
TRINITY_DN145575_c0_g1_i3.p4 TRINITY_DN145575_c0_g1~~TRINITY_DN145575_c0_g1_i3.p4  ORF type:complete len:19 (-),score=5.34 TRINITY_DN145575_c0_g1_i3:88-117(-)	0.502156148615553
TRINITY_DN145595_c1_g1_i27.p4 TRINITY_DN145595_c1_g1~~TRINITY_DN145595_c1_g1_i27.p4  ORF type:complete len:10 (+),score=4.57 TRINITY_DN145595_c1_g1_i27:2-31(+)	1.5011571476165524
TRINITY_DN145601_c1_g1_i10.p9 TRINITY_DN145601_c1_g1~~TRINITY_DN145601_c1_g1_i10.p9  ORF type:complete len:10 (+),score=3.33 TRINITY_DN145601_c1_g1_i10:194-223(+)	0.502156148615553
TRINITY_DN145645_c0_g1_i14.p9 TRINITY_DN145645_c0_g1~~TRINITY_DN145645_c0_g1_i14.p9  ORF type:3prime_partial len:5 (+),score=1.98 TRINITY_DN145645_c0_g1_i14:206-217(+)	-1.496834850485445
TRINITY_DN145645_c0_g1_i6.p10 TRINITY_DN145645_c0_g1~~TRINITY_DN145645_c0_g1_i6.p10  ORF type:5prime_partial len:5 (+),score=1.01 TRINITY_DN145645_c0_g1_i6:2-16(+)	0.7591026131903019
TRINITY_DN145655_c4_g1_i2.p3 TRINITY_DN145655_c4_g1~~TRINITY_DN145655_c4_g1_i2.p3  ORF type:complete len:27 (+),score=5.73 TRINITY_DN145655_c4_g1_i2:408-488(+)	3.584457091815979
TRINITY_DN145717_c0_g1_i3.p4 TRINITY_DN145717_c0_g1~~TRINITY_DN145717_c0_g1_i3.p4  ORF type:complete len:22 (+),score=5.49 TRINITY_DN145717_c0_g1_i3:57-122(+)	1.4814669274593748
TRINITY_DN145741_c0_g1_i2.p5 TRINITY_DN145741_c0_g1~~TRINITY_DN145741_c0_g1_i2.p5  ORF type:5prime_partial len:24 (-),score=5.88 TRINITY_DN145741_c0_g1_i2:256-327(-)	1.7620148353043539
TRINITY_DN145774_c5_g2_i5.p9 TRINITY_DN145774_c5_g2~~TRINITY_DN145774_c5_g2_i5.p9  ORF type:5prime_partial len:14 (+),score=2.38 TRINITY_DN145774_c5_g2_i5:2-43(+)	-3.1486712147022122
TRINITY_DN145839_c0_g1_i20.p2 TRINITY_DN145839_c0_g1~~TRINITY_DN145839_c0_g1_i20.p2  ORF type:5prime_partial len:44 (-),score=5.17 TRINITY_DN145839_c0_g1_i20:103-234(-)	1.0283828430972193
TRINITY_DN145854_c3_g1_i2.p7 TRINITY_DN145854_c3_g1~~TRINITY_DN145854_c3_g1_i2.p7  ORF type:5prime_partial len:11 (-),score=3.11 TRINITY_DN145854_c3_g1_i2:192-224(-)	0.8376300787732007
TRINITY_DN145983_c5_g3_i1.p9 TRINITY_DN145983_c5_g3~~TRINITY_DN145983_c5_g3_i1.p9  ORF type:5prime_partial len:18 (+),score=2.36 TRINITY_DN145983_c5_g3_i1:2-55(+)	4.75521836923514
TRINITY_DN151468_c5_g1_i1.p8 TRINITY_DN151468_c5_g1~~TRINITY_DN151468_c5_g1_i1.p8  ORF type:complete len:13 (-),score=4.01 TRINITY_DN151468_c5_g1_i1:45-83(-)	1.5063944273840424
TRINITY_DN32023_c2_g1_i2.p1 TRINITY_DN32023_c2_g1~~TRINITY_DN32023_c2_g1_i2.p1  ORF type:5prime_partial len:78 (-),score=6.75 TRINITY_DN32023_c2_g1_i2:78-311(-)	5.752046421708903
TRINITY_DN383657_c1_g2_i1.p7 TRINITY_DN383657_c1_g2~~TRINITY_DN383657_c1_g2_i1.p7  ORF type:complete len:10 (-),score=4.57 TRINITY_DN383657_c1_g2_i1:89-118(-)	1.5011571476165524
TRINITY_DN385865_c1_g1_i1.p3 TRINITY_DN385865_c1_g1~~TRINITY_DN385865_c1_g1_i1.p3  ORF type:5prime_partial len:26 (-),score=5.01 TRINITY_DN385865_c1_g1_i1:127-204(-)	0.7631355962441981
TRINITY_DN391824_c1_g1_i1.p3 TRINITY_DN391824_c1_g1~~TRINITY_DN391824_c1_g1_i1.p3  ORF type:5prime_partial len:19 (-),score=2.51 TRINITY_DN391824_c1_g1_i1:162-218(-)	0.8475093224255761
TRINITY_DN60060_c0_g9_i1.p12 TRINITY_DN60060_c0_g9~~TRINITY_DN60060_c0_g9_i1.p12  ORF type:5prime_partial len:11 (-),score=2.03 TRINITY_DN60060_c0_g9_i1:457-489(-)	3.7946790459312925
TRINITY_DN612198_c2_g1_i1.p1 TRINITY_DN612198_c2_g1~~TRINITY_DN612198_c2_g1_i1.p1  ORF type:5prime_partial len:42 (+),score=4.21 TRINITY_DN612198_c2_g1_i1:1-126(+)	3.9380451106218395
TRINITY_DN612741_c0_g1_i1.p9 TRINITY_DN612741_c0_g1~~TRINITY_DN612741_c0_g1_i1.p9  ORF type:5prime_partial len:8 (-),score=1.82 TRINITY_DN612741_c0_g1_i1:251-274(-)	0.7591026131903019
TRINITY_DN615414_c0_g1_i1.p9 TRINITY_DN615414_c0_g1~~TRINITY_DN615414_c0_g1_i1.p9  ORF type:3prime_partial len:7 (+),score=0.50 TRINITY_DN615414_c0_g1_i1:368-385(+)	1.499345686642343
TRINITY_DN7230_c1_g2_i2.p9 TRINITY_DN7230_c1_g2~~TRINITY_DN7230_c1_g2_i2.p9  ORF type:complete len:9 (-),score=4.32 TRINITY_DN7230_c1_g2_i2:232-258(-)	0.5029786084907628
TRINITY_DN851511_c0_g1_i1.p12 TRINITY_DN851511_c0_g1~~TRINITY_DN851511_c0_g1_i1.p12  ORF type:complete len:8 (+),score=0.38 TRINITY_DN851511_c0_g1_i1:98-121(+)	-0.4996453124586552
TRINITY_DN85531_c0_g1_i1.p5 TRINITY_DN85531_c0_g1~~TRINITY_DN85531_c0_g1_i1.p5  ORF type:5prime_partial len:7 (-),score=0.59 TRINITY_DN85531_c0_g1_i1:209-229(-)	-2.234277461864277
TRINITY_DN85643_c0_g1_i1.p5 TRINITY_DN85643_c0_g1~~TRINITY_DN85643_c0_g1_i1.p5  ORF type:5prime_partial len:26 (-),score=0.28 TRINITY_DN85643_c0_g1_i1:170-247(-)	5.760809293481559
TRINITY_DN92149_c2_g3_i1.p6 TRINITY_DN92149_c2_g3~~TRINITY_DN92149_c2_g3_i1.p6  ORF type:3prime_partial len:13 (+),score=4.50 TRINITY_DN92149_c2_g3_i1:142-177(+)	-1.5049243796102456
